C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_16_59_859.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_16_59_859.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_16_59_859.jpg, -0.1339932, 1, 0, 30.1863
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_16_59_960.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_16_59_960.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_16_59_960.jpg, 0, 1, 0, 30.19024
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_00_064.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_00_064.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_00_064.jpg, 0, 1, 0, 30.19027
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_00_167.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_00_167.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_00_167.jpg, -0.2194779, 1, 0, 30.17812
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_00_270.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_00_270.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_00_270.jpg, -0.05119799, 1, 0, 30.19104
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_00_373.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_00_373.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_00_373.jpg, -0.08570671, 1, 0, 30.18988
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_00_473.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_00_473.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_00_473.jpg, -0.04342799, 1, 0, 30.19082
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_00_577.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_00_577.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_00_577.jpg, 0, 1, 0, 30.19012
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_00_680.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_00_680.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_00_680.jpg, 0, 1, 0, 30.19029
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_00_781.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_00_781.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_00_781.jpg, -0.0602229, 1, 0, 30.18962
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_00_882.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_00_882.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_00_882.jpg, 0, 1, 0, 30.19031
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_00_984.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_00_984.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_00_984.jpg, 0, 1, 0, 30.19032
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_01_088.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_01_088.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_01_088.jpg, -0.2171193, 1, 0, 30.17772
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_01_189.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_01_189.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_01_189.jpg, 0, 1, 0, 30.18985
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_01_292.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_01_292.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_01_292.jpg, 0, 1, 0, 30.19016
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_01_396.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_01_396.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_01_396.jpg, -0.2698644, 1, 0, 30.17344
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_01_499.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_01_499.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_01_499.jpg, -0.002120685, 1, 0, 30.18939
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_01_602.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_01_602.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_01_602.jpg, -0.0649245, 1, 0, 30.18996
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_01_705.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_01_705.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_01_705.jpg, -0.1594257, 1, 0, 30.18778
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_01_809.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_01_809.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_01_809.jpg, 0, 1, 0, 30.18983
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_01_913.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_01_913.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_01_913.jpg, -0.1794603, 1, 0, 30.18401
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_02_015.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_02_015.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_02_015.jpg, 0, 1, 0, 30.18979
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_02_117.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_02_117.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_02_117.jpg, -0.078624, 1, 0, 30.18964
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_02_220.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_02_220.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_02_220.jpg, 0, 1, 0, 30.19
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_02_321.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_02_321.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_02_321.jpg, 0, 1, 0, 30.19021
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_02_422.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_02_422.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_02_422.jpg, -0.1445937, 1, 0, 30.18571
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_02_523.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_02_523.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_02_523.jpg, -0.0163824, 1, 0, 30.19047
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_02_624.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_02_624.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_02_624.jpg, -0.1048536, 1, 0, 30.18896
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_02_728.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_02_728.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_02_728.jpg, -0.1891053, 1, 0, 30.18666
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_02_831.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_02_831.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_02_831.jpg, 0, 1, 0, 30.18965
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_02_931.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_02_931.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_02_931.jpg, -0.1804293, 1, 0, 30.18435
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_03_032.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_03_032.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_03_032.jpg, -0.0497343, 1, 0, 30.19102
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_03_133.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_03_133.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_03_133.jpg, 0, 1, 0, 30.19009
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_03_234.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_03_234.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_03_234.jpg, 0, 1, 0, 30.19031
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_03_336.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_03_336.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_03_336.jpg, 0, 1, 0, 30.19031
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_03_437.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_03_437.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_03_437.jpg, 0, 1, 0, 30.19033
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_03_540.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_03_540.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_03_540.jpg, -0.3076248, 1, 0, 30.16726
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_03_644.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_03_644.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_03_644.jpg, -0.09288681, 1, 0, 30.19126
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_03_744.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_03_744.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_03_744.jpg, 0, 1, 0, 30.18968
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_03_847.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_03_847.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_03_847.jpg, 0, 1, 0, 30.1902
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_03_949.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_03_949.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_03_949.jpg, 0, 1, 0, 30.1903
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_04_051.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_04_051.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_04_051.jpg, 0, 1, 0, 30.19031
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_04_153.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_04_153.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_04_153.jpg, 0, 1, 0, 30.1903
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_04_255.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_04_255.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_04_255.jpg, -0.1283799, 1, 0, 30.18588
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_04_358.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_04_358.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_04_358.jpg, 0, 1, 0, 30.19011
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_04_460.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_04_460.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_04_460.jpg, 0, 1, 0, 30.19031
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_04_560.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_04_560.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_04_560.jpg, 0, 1, 0, 30.19031
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_04_660.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_04_660.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_04_660.jpg, -0.09982111, 1, 0, 30.18788
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_04_762.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_04_762.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_04_762.jpg, -0.05592241, 1, 0, 30.19047
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_04_862.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_04_862.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_04_862.jpg, 0, 1, 0, 30.19012
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_04_964.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_04_964.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_04_964.jpg, 0, 1, 0, 30.19027
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_05_065.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_05_065.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_05_065.jpg, -0.1494537, 1, 0, 30.1848
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_05_167.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_05_167.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_05_167.jpg, -0.1293129, 1, 0, 30.18971
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_05_269.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_05_269.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_05_269.jpg, 0, 1, 0, 30.1897
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_05_372.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_05_372.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_05_372.jpg, 0, 1, 0, 30.19023
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_05_477.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_05_477.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_05_477.jpg, -0.027057, 1, 0, 30.18977
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_05_578.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_05_578.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_05_578.jpg, -0.1139379, 1, 0, 30.18904
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_05_682.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_05_682.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_05_682.jpg, 0, 1, 0, 30.19016
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_05_785.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_05_785.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_05_785.jpg, 0, 1, 0, 30.19029
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_05_888.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_05_888.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_05_888.jpg, 0, 1, 0, 30.19032
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_05_990.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_05_990.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_05_990.jpg, -0.158574, 1, 0, 30.18364
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_06_091.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_06_091.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_06_091.jpg, -0.08850783, 1, 0, 30.19032
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_06_191.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_06_191.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_06_191.jpg, 0, 1, 0, 30.18996
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_06_291.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_06_291.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_06_291.jpg, 0, 1, 0, 30.19026
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_06_395.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_06_395.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_06_395.jpg, 0, 1, 0, 30.1904
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_06_495.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_06_495.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_06_495.jpg, 0, 1, 0, 30.19029
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_06_598.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_06_598.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_06_598.jpg, 0, 1, 0, 30.19009
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_06_699.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_06_699.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_06_699.jpg, -0.1111287, 1, 0, 30.18708
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_06_800.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_06_800.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_06_800.jpg, -0.09361383, 1, 0, 30.19033
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_06_903.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_06_903.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_06_903.jpg, 0, 1, 0, 30.18991
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_07_005.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_07_005.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_07_005.jpg, 0, 1, 0, 30.19025
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_07_109.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_07_109.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_07_109.jpg, 0, 1, 0, 30.1903
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_07_210.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_07_210.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_07_210.jpg, 0, 1, 0, 30.19029
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_07_313.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_07_313.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_07_313.jpg, 0, 1, 0, 30.19029
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_07_416.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_07_416.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_07_416.jpg, -0.1872633, 1, 0, 30.18071
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_07_518.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_07_518.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_07_518.jpg, 0, 1, 0, 30.19014
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_07_620.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_07_620.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_07_620.jpg, 0, 1, 0, 30.19027
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_07_722.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_07_722.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_07_722.jpg, 0, 1, 0, 30.1904
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_07_826.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_07_826.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_07_826.jpg, 0, 1, 0, 30.19032
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_07_929.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_07_929.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_07_929.jpg, -0.0361209, 1, 0, 30.19003
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_08_030.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_08_030.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_08_030.jpg, -0.01571431, 1, 0, 30.19047
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_08_131.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_08_131.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_08_131.jpg, 0, 1, 0, 30.19024
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_08_232.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_08_232.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_08_232.jpg, 0, 1, 0, 30.1903
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_08_337.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_08_337.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_08_337.jpg, 0, 1, 0, 30.19028
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_08_437.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_08_437.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_08_437.jpg, 0, 1, 0, 30.1903
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_08_538.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_08_538.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_08_538.jpg, -0.2320375, 1, 0, 30.17642
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_08_640.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_08_640.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_08_640.jpg, 0, 1, 0, 30.18999
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_08_744.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_08_744.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_08_744.jpg, 0, 1, 0, 30.19024
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_08_844.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_08_844.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_08_844.jpg, 0, 1, 0, 30.19029
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_08_948.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_08_948.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_08_948.jpg, 0, 1, 0, 30.19022
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_09_050.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_09_050.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_09_050.jpg, -0.0127011, 1, 0, 30.1906
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_09_154.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_09_154.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_09_154.jpg, 0, 1, 0, 30.19025
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_09_257.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_09_257.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_09_257.jpg, 0, 1, 0, 30.19029
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_09_360.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_09_360.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_09_360.jpg, 0, 1, 0, 30.19031
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_09_462.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_09_462.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_09_462.jpg, -0.057162, 1, 0, 30.18955
C:\Users\Harsh\SDC_Data\IMG\center_2021_06_21_20_17_09_564.jpg, C:\Users\Harsh\SDC_Data\IMG\left_2021_06_21_20_17_09_564.jpg, C:\Users\Harsh\SDC_Data\IMG\right_2021_06_21_20_17_09_564.jpg, -0.06211228, 1, 0, 30.19037
